"REF_DATE","GEO","DGUID","Month of death","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012","Manitoba, place of residence","2021A000246","Month of death, March","Number of deaths","Number","223","units","0","v21216518","8.4.1","853","","","","0"
"2012","Manitoba, place of residence","2021A000246","Month of death, March","Percentage of deaths","Percentage","242","units","0","v21216519","8.4.2","8.5","","","","1"
"2012","Manitoba, place of residence","2021A000246","Month of death, April","Number of deaths","Number","223","units","0","v21216520","8.5.1","834","","","","0"
"2012","Manitoba, place of residence","2021A000246","Month of death, April","Percentage of deaths","Percentage","242","units","0","v21216521","8.5.2","8.3","","","","1"
"2012","Manitoba, place of residence","2021A000246","Month of death, May","Number of deaths","Number","223","units","0","v21216522","8.6.1","851","","","","0"
"2012","Manitoba, place of residence","2021A000246","Month of death, May","Percentage of deaths","Percentage","242","units","0","v21216523","8.6.2","8.5","","","","1"
"2012","Manitoba, place of residence","2021A000246","Month of death, June","Number of deaths","Number","223","units","0","v21216524","8.7.1","795","","","","0"
"2012","Manitoba, place of residence","2021A000246","Month of death, June","Percentage of deaths","Percentage","242","units","0","v21216525","8.7.2","7.9","","","","1"
"2012","Manitoba, place of residence","2021A000246","Month of death, July","Number of deaths","Number","223","units","0","v21216526","8.8.1","794","","","","0"
"2012","Manitoba, place of residence","2021A000246","Month of death, July","Percentage of deaths","Percentage","242","units","0","v21216527","8.8.2","7.9","","","","1"
"2012","Manitoba, place of residence","2021A000246","Month of death, August","Number of deaths","Number","223","units","0","v21216528","8.9.1","843","","","","0"
"2012","Manitoba, place of residence","2021A000246","Month of death, August","Percentage of deaths","Percentage","242","units","0","v21216529","8.9.2","8.4","","","","1"
"2012","Manitoba, place of residence","2021A000246","Month of death, September","Number of deaths","Number","223","units","0","v21216530","8.10.1","797","","","","0"
"2012","Manitoba, place of residence","2021A000246","Month of death, September","Percentage of deaths","Percentage","242","units","0","v21216531","8.10.2","7.9","","","","1"
"2012","Manitoba, place of residence","2021A000246","Month of death, October","Number of deaths","Number","223","units","0","v21216532","8.11.1","870","","","","0"
"2012","Manitoba, place of residence","2021A000246","Month of death, October","Percentage of deaths","Percentage","242","units","0","v21216533","8.11.2","8.6","","","","1"
"2012","Manitoba, place of residence","2021A000246","Month of death, November","Number of deaths","Number","223","units","0","v21216534","8.12.1","808","","","","0"
"2012","Manitoba, place of residence","2021A000246","Month of death, November","Percentage of deaths","Percentage","242","units","0","v21216535","8.12.2","8.0","","","","1"
"2012","Manitoba, place of residence","2021A000246","Month of death, December","Number of deaths","Number","223","units","0","v21216536","8.13.1","908","","","","0"
"2012","Manitoba, place of residence","2021A000246","Month of death, December","Percentage of deaths","Percentage","242","units","0","v21216537","8.13.2","9.0","","","","1"
"2012","Saskatchewan, place of residence","2021A000247","Total, month of death","Number of deaths","Number","223","units","0","v21216538","9.1.1","9208","","","","0"
"2012","Saskatchewan, place of residence","2021A000247","Total, month of death","Percentage of deaths","Percentage","242","units","0","v21216539","9.1.2","100.0","","","","1"
"2012","Saskatchewan, place of residence","2021A000247","Month of death, January","Number of deaths","Number","223","units","0","v21216540","9.2.1","843","","","","0"
"2012","Saskatchewan, place of residence","2021A000247","Month of death, January","Percentage of deaths","Percentage","242","units","0","v21216541","9.2.2","9.2","","","","1"
"2012","Saskatchewan, place of residence","2021A000247","Month of death, February","Number of deaths","Number","223","units","0","v21216542","9.3.1","726","","","","0"
"2012","Saskatchewan, place of residence","2021A000247","Month of death, February","Percentage of deaths","Percentage","242","units","0","v21216543","9.3.2","7.9","","","","1"
"2012","Saskatchewan, place of residence","2021A000247","Month of death, March","Number of deaths","Number","223","units","0","v21216544","9.4.1","786","","","","0"
"2012","Saskatchewan, place of residence","2021A000247","Month of death, March","Percentage of deaths","Percentage","242","units","0","v21216545","9.4.2","8.5","","","","1"
"2012","Saskatchewan, place of residence","2021A000247","Month of death, April","Number of deaths","Number","223","units","0","v21216546","9.5.1","731","","","","0"
"2012","Saskatchewan, place of residence","2021A000247","Month of death, April","Percentage of deaths","Percentage","242","units","0","v21216547","9.5.2","7.9","","","","1"
"2012","Saskatchewan, place of residence","2021A000247","Month of death, May","Number of deaths","Number","223","units","0","v21216548","9.6.1","720","","","","0"
"2012","Saskatchewan, place of residence","2021A000247","Month of death, May","Percentage of deaths","Percentage","242","units","0","v21216549","9.6.2","7.8","","","","1"
"2012","Saskatchewan, place of residence","2021A000247","Month of death, June","Number of deaths","Number","223","units","0","v21216550","9.7.1","724","","","","0"
"2012","Saskatchewan, place of residence","2021A000247","Month of death, June","Percentage of deaths","Percentage","242","units","0","v21216551","9.7.2","7.9","","","","1"
"2012","Saskatchewan, place of residence","2021A000247","Month of death, July","Number of deaths","Number","223","units","0","v21216552","9.8.1","737","","","","0"
"2012","Saskatchewan, place of residence","2021A000247","Month of death, July","Percentage of deaths","Percentage","242","units","0","v21216553","9.8.2","8.0","","","","1"
"2012","Saskatchewan, place of residence","2021A000247","Month of death, August","Number of deaths","Number","223","units","0","v21216554","9.9.1","784","","","","0"
"2012","Saskatchewan, place of residence","2021A000247","Month of death, August","Percentage of deaths","Percentage","242","units","0","v21216555","9.9.2","8.5","","","","1"
"2012","Saskatchewan, place of residence","2021A000247","Month of death, September","Number of deaths","Number","223","units","0","v21216556","9.10.1","753","","","","0"
"2012","Saskatchewan, place of residence","2021A000247","Month of death, September","Percentage of deaths","Percentage","242","units","0","v21216557","9.10.2","8.2","","","","1"
"2012","Saskatchewan, place of residence","2021A000247","Month of death, October","Number of deaths","Number","223","units","0","v21216558","9.11.1","765","","","","0"
"2012","Saskatchewan, place of residence","2021A000247","Month of death, October","Percentage of deaths","Percentage","242","units","0","v21216559","9.11.2","8.3","","","","1"
"2012","Saskatchewan, place of residence","2021A000247","Month of death, November","Number of deaths","Number","223","units","0","v21216560","9.12.1","768","","","","0"
"2012","Saskatchewan, place of residence","2021A000247","Month of death, November","Percentage of deaths","Percentage","242","units","0","v21216561","9.12.2","8.3","","","","1"
"2012","Saskatchewan, place of residence","2021A000247","Month of death, December","Number of deaths","Number","223","units","0","v21216562","9.13.1","871","","","","0"
"2012","Saskatchewan, place of residence","2021A000247","Month of death, December","Percentage of deaths","Percentage","242","units","0","v21216563","9.13.2","9.5","","","","1"
"2012","Alberta, place of residence","2021A000248","Total, month of death","Number of deaths","Number","223","units","0","v21216564","10.1.1","22005","","","","0"
"2012","Alberta, place of residence","2021A000248","Total, month of death","Percentage of deaths","Percentage","242","units","0","v21216565","10.1.2","100.0","","","","1"
"2012","Alberta, place of residence","2021A000248","Month of death, January","Number of deaths","Number","223","units","0","v21216566","10.2.1","1977","","","","0"
"2012","Alberta, place of residence","2021A000248","Month of death, January","Percentage of deaths","Percentage","242","units","0","v21216567","10.2.2","9.0","","","","1"
"2012","Alberta, place of residence","2021A000248","Month of death, February","Number of deaths","Number","223","units","0","v21216568","10.3.1","1845","","","","0"
"2012","Alberta, place of residence","2021A000248","Month of death, February","Percentage of deaths","Percentage","242","units","0","v21216569","10.3.2","8.4","","","","1"
"2012","Alberta, place of residence","2021A000248","Month of death, March","Number of deaths","Number","223","units","0","v21216570","10.4.1","1898","","","","0"
"2012","Alberta, place of residence","2021A000248","Month of death, March","Percentage of deaths","Percentage","242","units","0","v21216571","10.4.2","8.6","","","","1"
"2012","Alberta, place of residence","2021A000248","Month of death, April","Number of deaths","Number","223","units","0","v21216572","10.5.1","1782","","","","0"
"2012","Alberta, place of residence","2021A000248","Month of death, April","Percentage of deaths","Percentage","242","units","0","v21216573","10.5.2","8.1","","","","1"
"2012","Alberta, place of residence","2021A000248","Month of death, May","Number of deaths","Number","223","units","0","v21216574","10.6.1","1834","","","","0"
"2012","Alberta, place of residence","2021A000248","Month of death, May","Percentage of deaths","Percentage","242","units","0","v21216575","10.6.2","8.3","","","","1"
"2012","Alberta, place of residence","2021A000248","Month of death, June","Number of deaths","Number","223","units","0","v21216576","10.7.1","1720","","","","0"
"2012","Alberta, place of residence","2021A000248","Month of death, June","Percentage of deaths","Percentage","242","units","0","v21216577","10.7.2","7.8","","","","1"
"2012","Alberta, place of residence","2021A000248","Month of death, July","Number of deaths","Number","223","units","0","v21216578","10.8.1","1742","","","","0"
"2012","Alberta, place of residence","2021A000248","Month of death, July","Percentage of deaths","Percentage","242","units","0","v21216579","10.8.2","7.9","","","","1"
"2012","Alberta, place of residence","2021A000248","Month of death, August","Number of deaths","Number","223","units","0","v21216580","10.9.1","1741","","","","0"
"2012","Alberta, place of residence","2021A000248","Month of death, August","Percentage of deaths","Percentage","242","units","0","v21216581","10.9.2","7.9","","","","1"
"2012","Alberta, place of residence","2021A000248","Month of death, September","Number of deaths","Number","223","units","0","v21216582","10.10.1","1791","","","","0"
"2012","Alberta, place of residence","2021A000248","Month of death, September","Percentage of deaths","Percentage","242","units","0","v21216583","10.10.2","8.1","","","","1"
"2012","Alberta, place of residence","2021A000248","Month of death, October","Number of deaths","Number","223","units","0","v21216584","10.11.1","1875","","","","0"
"2012","Alberta, place of residence","2021A000248","Month of death, October","Percentage of deaths","Percentage","242","units","0","v21216585","10.11.2","8.5","","","","1"
"2012","Alberta, place of residence","2021A000248","Month of death, November","Number of deaths","Number","223","units","0","v21216586","10.12.1","1789","","","","0"
"2012","Alberta, place of residence","2021A000248","Month of death, November","Percentage of deaths","Percentage","242","units","0","v21216587","10.12.2","8.1","","","","1"
"2012","Alberta, place of residence","2021A000248","Month of death, December","Number of deaths","Number","223","units","0","v21216588","10.13.1","2011","","","","0"
"2012","Alberta, place of residence","2021A000248","Month of death, December","Percentage of deaths","Percentage","242","units","0","v21216589","10.13.2","9.1","","","","1"
"2012","British Columbia, place of residence","2021A000259","Total, month of death","Number of deaths","Number","223","units","0","v21216590","11.1.1","32530","","","","0"
"2012","British Columbia, place of residence","2021A000259","Total, month of death","Percentage of deaths","Percentage","242","units","0","v21216591","11.1.2","100.0","","","","1"
"2012","British Columbia, place of residence","2021A000259","Month of death, January","Number of deaths","Number","223","units","0","v21216592","11.2.1","2945","","","","0"
"2012","British Columbia, place of residence","2021A000259","Month of death, January","Percentage of deaths","Percentage","242","units","0","v21216593","11.2.2","9.1","","","","1"
"2012","British Columbia, place of residence","2021A000259","Month of death, February","Number of deaths","Number","223","units","0","v21216594","11.3.1","2642","","","","0"
"2012","British Columbia, place of residence","2021A000259","Month of death, February","Percentage of deaths","Percentage","242","units","0","v21216595","11.3.2","8.1","","","","1"
"2012","British Columbia, place of residence","2021A000259","Month of death, March","Number of deaths","Number","223","units","0","v21216596","11.4.1","2791","","","","0"
"2012","British Columbia, place of residence","2021A000259","Month of death, March","Percentage of deaths","Percentage","242","units","0","v21216597","11.4.2","8.6","","","","1"
"2012","British Columbia, place of residence","2021A000259","Month of death, April","Number of deaths","Number","223","units","0","v21216598","11.5.1","2762","","","","0"
"2012","British Columbia, place of residence","2021A000259","Month of death, April","Percentage of deaths","Percentage","242","units","0","v21216599","11.5.2","8.5","","","","1"
"2012","British Columbia, place of residence","2021A000259","Month of death, May","Number of deaths","Number","223","units","0","v21216600","11.6.1","2724","","","","0"
"2012","British Columbia, place of residence","2021A000259","Month of death, May","Percentage of deaths","Percentage","242","units","0","v21216601","11.6.2","8.4","","","","1"
"2012","British Columbia, place of residence","2021A000259","Month of death, June","Number of deaths","Number","223","units","0","v21216602","11.7.1","2538","","","","0"
"2012","British Columbia, place of residence","2021A000259","Month of death, June","Percentage of deaths","Percentage","242","units","0","v21216603","11.7.2","7.8","","","","1"
"2012","British Columbia, place of residence","2021A000259","Month of death, July","Number of deaths","Number","223","units","0","v21216604","11.8.1","2577","","","","0"
"2012","British Columbia, place of residence","2021A000259","Month of death, July","Percentage of deaths","Percentage","242","units","0","v21216605","11.8.2","7.9","","","","1"
"2012","British Columbia, place of residence","2021A000259","Month of death, August","Number of deaths","Number","223","units","0","v21216606","11.9.1","2585","","","","0"
"2012","British Columbia, place of residence","2021A000259","Month of death, August","Percentage of deaths","Percentage","242","units","0","v21216607","11.9.2","7.9","","","","1"
"2012","British Columbia, place of residence","2021A000259","Month of death, September","Number of deaths","Number","223","units","0","v21216608","11.10.1","2520","","","","0"
"2012","British Columbia, place of residence","2021A000259","Month of death, September","Percentage of deaths","Percentage","242","units","0","v21216609","11.10.2","7.7","","","","1"
"2012","British Columbia, place of residence","2021A000259","Month of death, October","Number of deaths","Number","223","units","0","v21216610","11.11.1","2769","","","","0"
"2012","British Columbia, place of residence","2021A000259","Month of death, October","Percentage of deaths","Percentage","242","units","0","v21216611","11.11.2","8.5","","","","1"
"2012","British Columbia, place of residence","2021A000259","Month of death, November","Number of deaths","Number","223","units","0","v21216612","11.12.1","2748","","","","0"
"2012","British Columbia, place of residence","2021A000259","Month of death, November","Percentage of deaths","Percentage","242","units","0","v21216613","11.12.2","8.4","","","","1"
"2012","British Columbia, place of residence","2021A000259","Month of death, December","Number of deaths","Number","223","units","0","v21216614","11.13.1","2929","","","","0"
"2012","British Columbia, place of residence","2021A000259","Month of death, December","Percentage of deaths","Percentage","242","units","0","v21216615","11.13.2","9.0","","","","1"
"2012","Yukon, place of residence","2021A000260","Total, month of death","Number of deaths","Number","223","units","0","v21216616","12.1.1","206","","","","0"
"2012","Yukon, place of residence","2021A000260","Total, month of death","Percentage of deaths","Percentage","242","units","0","v21216617","12.1.2","100.0","","","","1"
"2012","Yukon, place of residence","2021A000260","Month of death, January","Number of deaths","Number","223","units","0","v21216618","12.2.1","22","","","","0"
"2012","Yukon, place of residence","2021A000260","Month of death, January","Percentage of deaths","Percentage","242","units","0","v21216619","12.2.2","10.7","","","","1"
"2012","Yukon, place of residence","2021A000260","Month of death, February","Number of deaths","Number","223","units","0","v21216620","12.3.1","14","","","","0"
"2012","Yukon, place of residence","2021A000260","Month of death, February","Percentage of deaths","Percentage","242","units","0","v21216621","12.3.2","6.8","","","","1"
"2012","Yukon, place of residence","2021A000260","Month of death, March","Number of deaths","Number","223","units","0","v21216622","12.4.1","22","","","","0"
"2012","Yukon, place of residence","2021A000260","Month of death, March","Percentage of deaths","Percentage","242","units","0","v21216623","12.4.2","10.7","","","","1"
"2012","Yukon, place of residence","2021A000260","Month of death, April","Number of deaths","Number","223","units","0","v21216624","12.5.1","16","","","","0"
"2012","Yukon, place of residence","2021A000260","Month of death, April","Percentage of deaths","Percentage","242","units","0","v21216625","12.5.2","7.8","","","","1"
"2012","Yukon, place of residence","2021A000260","Month of death, May","Number of deaths","Number","223","units","0","v21216626","12.6.1","15","","","","0"
"2012","Yukon, place of residence","2021A000260","Month of death, May","Percentage of deaths","Percentage","242","units","0","v21216627","12.6.2","7.3","","","","1"
"2012","Yukon, place of residence","2021A000260","Month of death, June","Number of deaths","Number","223","units","0","v21216628","12.7.1","19","","","","0"
"2012","Yukon, place of residence","2021A000260","Month of death, June","Percentage of deaths","Percentage","242","units","0","v21216629","12.7.2","9.2","","","","1"
"2012","Yukon, place of residence","2021A000260","Month of death, July","Number of deaths","Number","223","units","0","v21216630","12.8.1","19","","","","0"
"2012","Yukon, place of residence","2021A000260","Month of death, July","Percentage of deaths","Percentage","242","units","0","v21216631","12.8.2","9.2","","","","1"
"2012","Yukon, place of residence","2021A000260","Month of death, August","Number of deaths","Number","223","units","0","v21216632","12.9.1","20","","","","0"
"2012","Yukon, place of residence","2021A000260","Month of death, August","Percentage of deaths","Percentage","242","units","0","v21216633","12.9.2","9.7","","","","1"
"2012","Yukon, place of residence","2021A000260","Month of death, September","Number of deaths","Number","223","units","0","v21216634","12.10.1","13","","","","0"
"2012","Yukon, place of residence","2021A000260","Month of death, September","Percentage of deaths","Percentage","242","units","0","v21216635","12.10.2","6.3","","","","1"
"2012","Yukon, place of residence","2021A000260","Month of death, October","Number of deaths","Number","223","units","0","v21216636","12.11.1","20","","","","0"
"2012","Yukon, place of residence","2021A000260","Month of death, October","Percentage of deaths","Percentage","242","units","0","v21216637","12.11.2","9.7","","","","1"
"2012","Yukon, place of residence","2021A000260","Month of death, November","Number of deaths","Number","223","units","0","v21216638","12.12.1","11","","","","0"
"2012","Yukon, place of residence","2021A000260","Month of death, November","Percentage of deaths","Percentage","242","units","0","v21216639","12.12.2","5.3","","","","1"
"2012","Yukon, place of residence","2021A000260","Month of death, December","Number of deaths","Number","223","units","0","v21216640","12.13.1","15","","","","0"
"2012","Yukon, place of residence","2021A000260","Month of death, December","Percentage of deaths","Percentage","242","units","0","v21216641","12.13.2","7.3","","","","1"
"2012","Northwest Territories including Nunavut, place of residence","","Total, month of death","Number of deaths","Number","223","units","0","v21216642","13.1.1","","..","","t","0"
"2012","Northwest Territories including Nunavut, place of residence","","Total, month of death","Percentage of deaths","Percentage","242","units","0","v21216643","13.1.2","","..","","t","1"
"2012","Northwest Territories including Nunavut, place of residence","","Month of death, January","Number of deaths","Number","223","units","0","v21216644","13.2.1","","..","","t","0"
"2012","Northwest Territories including Nunavut, place of residence","","Month of death, January","Percentage of deaths","Percentage","242","units","0","v21216645","13.2.2","","..","","t","1"
"2012","Northwest Territories including Nunavut, place of residence","","Month of death, February","Number of deaths","Number","223","units","0","v21216646","13.3.1","","..","","t","0"
"2012","Northwest Territories including Nunavut, place of residence","","Month of death, February","Percentage of deaths","Percentage","242","units","0","v21216647","13.3.2","","..","","t","1"
"2012","Northwest Territories including Nunavut, place of residence","","Month of death, March","Number of deaths","Number","223","units","0","v21216648","13.4.1","","..","","t","0"
"2012","Northwest Territories including Nunavut, place of residence","","Month of death, March","Percentage of deaths","Percentage","242","units","0","v21216649","13.4.2","","..","","t","1"
"2012","Northwest Territories including Nunavut, place of residence","","Month of death, April","Number of deaths","Number","223","units","0","v21216650","13.5.1","","..","","t","0"
"2012","Northwest Territories including Nunavut, place of residence","","Month of death, April","Percentage of deaths","Percentage","242","units","0","v21216651","13.5.2","","..","","t","1"
"2012","Northwest Territories including Nunavut, place of residence","","Month of death, May","Number of deaths","Number","223","units","0","v21216652","13.6.1","","..","","t","0"
"2012","Northwest Territories including Nunavut, place of residence","","Month of death, May","Percentage of deaths","Percentage","242","units","0","v21216653","13.6.2","","..","","t","1"
"2012","Northwest Territories including Nunavut, place of residence","","Month of death, June","Number of deaths","Number","223","units","0","v21216654","13.7.1","","..","","t","0"
"2012","Northwest Territories including Nunavut, place of residence","","Month of death, June","Percentage of deaths","Percentage","242","units","0","v21216655","13.7.2","","..","","t","1"
"2012","Northwest Territories including Nunavut, place of residence","","Month of death, July","Number of deaths","Number","223","units","0","v21216656","13.8.1","","..","","t","0"
"2012","Northwest Territories including Nunavut, place of residence","","Month of death, July","Percentage of deaths","Percentage","242","units","0","v21216657","13.8.2","","..","","t","1"
"2012","Northwest Territories including Nunavut, place of residence","","Month of death, August","Number of deaths","Number","223","units","0","v21216658","13.9.1","","..","","t","0"
"2012","Northwest Territories including Nunavut, place of residence","","Month of death, August","Percentage of deaths","Percentage","242","units","0","v21216659","13.9.2","","..","","t","1"
"2012","Northwest Territories including Nunavut, place of residence","","Month of death, September","Number of deaths","Number","223","units","0","v21216660","13.10.1","","..","","t","0"
"2012","Northwest Territories including Nunavut, place of residence","","Month of death, September","Percentage of deaths","Percentage","242","units","0","v21216661","13.10.2","","..","","t","1"
"2012","Northwest Territories including Nunavut, place of residence","","Month of death, October","Number of deaths","Number","223","units","0","v21216662","13.11.1","","..","","t","0"
"2012","Northwest Territories including Nunavut, place of residence","","Month of death, October","Percentage of deaths","Percentage","242","units","0","v21216663","13.11.2","","..","","t","1"
"2012","Northwest Territories including Nunavut, place of residence","","Month of death, November","Number of deaths","Number","223","units","0","v21216664","13.12.1","","..","","t","0"
"2012","Northwest Territories including Nunavut, place of residence","","Month of death, November","Percentage of deaths","Percentage","242","units","0","v21216665","13.12.2","","..","","t","1"
"2012","Northwest Territories including Nunavut, place of residence","","Month of death, December","Number of deaths","Number","223","units","0","v21216666","13.13.1","","..","","t","0"
"2012","Northwest Territories including Nunavut, place of residence","","Month of death, December","Percentage of deaths","Percentage","242","units","0","v21216667","13.13.2","","..","","t","1"
"2012","Northwest Territories, place of residence","2021A000261","Total, month of death","Number of deaths","Number","223","units","0","v21216668","14.1.1","200","","","","0"
"2012","Northwest Territories, place of residence","2021A000261","Total, month of death","Percentage of deaths","Percentage","242","units","0","v21216669","14.1.2","100.0","","","","1"
"2012","Northwest Territories, place of residence","2021A000261","Month of death, January","Number of deaths","Number","223","units","0","v21216670","14.2.1","11","","","","0"
"2012","Northwest Territories, place of residence","2021A000261","Month of death, January","Percentage of deaths","Percentage","242","units","0","v21216671","14.2.2","5.5","","","","1"
"2012","Northwest Territories, place of residence","2021A000261","Month of death, February","Number of deaths","Number","223","units","0","v21216672","14.3.1","12","","","","0"
"2012","Northwest Territories, place of residence","2021A000261","Month of death, February","Percentage of deaths","Percentage","242","units","0","v21216673","14.3.2","6.0","","","","1"
"2012","Northwest Territories, place of residence","2021A000261","Month of death, March","Number of deaths","Number","223","units","0","v21216674","14.4.1","18","","","","0"
"2012","Northwest Territories, place of residence","2021A000261","Month of death, March","Percentage of deaths","Percentage","242","units","0","v21216675","14.4.2","9.0","","","","1"
"2012","Northwest Territories, place of residence","2021A000261","Month of death, April","Number of deaths","Number","223","units","0","v21216676","14.5.1","15","","","","0"
"2012","Northwest Territories, place of residence","2021A000261","Month of death, April","Percentage of deaths","Percentage","242","units","0","v21216677","14.5.2","7.5","","","","1"
"2012","Northwest Territories, place of residence","2021A000261","Month of death, May","Number of deaths","Number","223","units","0","v21216678","14.6.1","15","","","","0"
"2012","Northwest Territories, place of residence","2021A000261","Month of death, May","Percentage of deaths","Percentage","242","units","0","v21216679","14.6.2","7.5","","","","1"
"2012","Northwest Territories, place of residence","2021A000261","Month of death, June","Number of deaths","Number","223","units","0","v21216680","14.7.1","16","","","","0"
"2012","Northwest Territories, place of residence","2021A000261","Month of death, June","Percentage of deaths","Percentage","242","units","0","v21216681","14.7.2","8.0","","","","1"
"2012","Northwest Territories, place of residence","2021A000261","Month of death, July","Number of deaths","Number","223","units","0","v21216682","14.8.1","26","","","","0"
"2012","Northwest Territories, place of residence","2021A000261","Month of death, July","Percentage of deaths","Percentage","242","units","0","v21216683","14.8.2","13.0","","","","1"
"2012","Northwest Territories, place of residence","2021A000261","Month of death, August","Number of deaths","Number","223","units","0","v21216684","14.9.1","20","","","","0"
"2012","Northwest Territories, place of residence","2021A000261","Month of death, August","Percentage of deaths","Percentage","242","units","0","v21216685","14.9.2","10.0","","","","1"
"2012","Northwest Territories, place of residence","2021A000261","Month of death, September","Number of deaths","Number","223","units","0","v21216686","14.10.1","14","","","","0"
"2012","Northwest Territories, place of residence","2021A000261","Month of death, September","Percentage of deaths","Percentage","242","units","0","v21216687","14.10.2","7.0","","","","1"
"2012","Northwest Territories, place of residence","2021A000261","Month of death, October","Number of deaths","Number","223","units","0","v21216688","14.11.1","21","","","","0"
"2012","Northwest Territories, place of residence","2021A000261","Month of death, October","Percentage of deaths","Percentage","242","units","0","v21216689","14.11.2","10.5","","","","1"
"2012","Northwest Territories, place of residence","2021A000261","Month of death, November","Number of deaths","Number","223","units","0","v21216690","14.12.1","15","","","","0"
"2012","Northwest Territories, place of residence","2021A000261","Month of death, November","Percentage of deaths","Percentage","242","units","0","v21216691","14.12.2","7.5","","","","1"
"2012","Northwest Territories, place of residence","2021A000261","Month of death, December","Number of deaths","Number","223","units","0","v21216692","14.13.1","17","","","","0"
"2012","Northwest Territories, place of residence","2021A000261","Month of death, December","Percentage of deaths","Percentage","242","units","0","v21216693","14.13.2","8.5","","","","1"
"2012","Nunavut, place of residence","2021A000262","Total, month of death","Number of deaths","Number","223","units","0","v21216694","15.1.1","161","","","","0"
"2012","Nunavut, place of residence","2021A000262","Total, month of death","Percentage of deaths","Percentage","242","units","0","v21216695","15.1.2","100.0","","","","1"
"2012","Nunavut, place of residence","2021A000262","Month of death, January","Number of deaths","Number","223","units","0","v21216696","15.2.1","12","","","","0"
"2012","Nunavut, place of residence","2021A000262","Month of death, January","Percentage of deaths","Percentage","242","units","0","v21216697","15.2.2","7.5","","","","1"
"2012","Nunavut, place of residence","2021A000262","Month of death, February","Number of deaths","Number","223","units","0","v21216698","15.3.1","17","","","","0"
"2012","Nunavut, place of residence","2021A000262","Month of death, February","Percentage of deaths","Percentage","242","units","0","v21216699","15.3.2","10.6","","","","1"
"2012","Nunavut, place of residence","2021A000262","Month of death, March","Number of deaths","Number","223","units","0","v21216700","15.4.1","15","","","","0"
"2012","Nunavut, place of residence","2021A000262","Month of death, March","Percentage of deaths","Percentage","242","units","0","v21216701","15.4.2","9.3","","","","1"
"2012","Nunavut, place of residence","2021A000262","Month of death, April","Number of deaths","Number","223","units","0","v21216702","15.5.1","11","","","","0"
"2012","Nunavut, place of residence","2021A000262","Month of death, April","Percentage of deaths","Percentage","242","units","0","v21216703","15.5.2","6.8","","","","1"
"2012","Nunavut, place of residence","2021A000262","Month of death, May","Number of deaths","Number","223","units","0","v21216704","15.6.1","17","","","","0"
"2012","Nunavut, place of residence","2021A000262","Month of death, May","Percentage of deaths","Percentage","242","units","0","v21216705","15.6.2","10.6","","","","1"
"2012","Nunavut, place of residence","2021A000262","Month of death, June","Number of deaths","Number","223","units","0","v21216706","15.7.1","11","","","","0"
"2012","Nunavut, place of residence","2021A000262","Month of death, June","Percentage of deaths","Percentage","242","units","0","v21216707","15.7.2","6.8","","","","1"
"2012","Nunavut, place of residence","2021A000262","Month of death, July","Number of deaths","Number","223","units","0","v21216708","15.8.1","11","","","","0"
"2012","Nunavut, place of residence","2021A000262","Month of death, July","Percentage of deaths","Percentage","242","units","0","v21216709","15.8.2","6.8","","","","1"
"2012","Nunavut, place of residence","2021A000262","Month of death, August","Number of deaths","Number","223","units","0","v21216710","15.9.1","14","","","","0"
"2012","Nunavut, place of residence","2021A000262","Month of death, August","Percentage of deaths","Percentage","242","units","0","v21216711","15.9.2","8.7","","","","1"
"2012","Nunavut, place of residence","2021A000262","Month of death, September","Number of deaths","Number","223","units","0","v21216712","15.10.1","11","","","","0"
"2012","Nunavut, place of residence","2021A000262","Month of death, September","Percentage of deaths","Percentage","242","units","0","v21216713","15.10.2","6.8","","","","1"
"2012","Nunavut, place of residence","2021A000262","Month of death, October","Number of deaths","Number","223","units","0","v21216714","15.11.1","12","","","","0"
"2012","Nunavut, place of residence","2021A000262","Month of death, October","Percentage of deaths","Percentage","242","units","0","v21216715","15.11.2","7.5","","","","1"
"2012","Nunavut, place of residence","2021A000262","Month of death, November","Number of deaths","Number","223","units","0","v21216716","15.12.1","17","","","","0"
"2012","Nunavut, place of residence","2021A000262","Month of death, November","Percentage of deaths","Percentage","242","units","0","v21216717","15.12.2","10.6","","","","1"
"2012","Nunavut, place of residence","2021A000262","Month of death, December","Number of deaths","Number","223","units","0","v21216718","15.13.1","13","","","","0"
"2012","Nunavut, place of residence","2021A000262","Month of death, December","Percentage of deaths","Percentage","242","units","0","v21216719","15.13.2","8.1","","","","1"
"2012","Unknown province or territory of residence","","Total, month of death","Number of deaths","Number","223","units","0","v21216720","16.1.1","0","","","","0"
"2012","Unknown province or territory of residence","","Total, month of death","Percentage of deaths","Percentage","242","units","0","v21216721","16.1.2","0.0","","","","1"
"2012","Unknown province or territory of residence","","Month of death, January","Number of deaths","Number","223","units","0","v21216722","16.2.1","0","","","","0"
"2012","Unknown province or territory of residence","","Month of death, January","Percentage of deaths","Percentage","242","units","0","v21216723","16.2.2","0.0","","","","1"
"2012","Unknown province or territory of residence","","Month of death, February","Number of deaths","Number","223","units","0","v21216724","16.3.1","0","","","","0"
"2012","Unknown province or territory of residence","","Month of death, February","Percentage of deaths","Percentage","242","units","0","v21216725","16.3.2","0.0","","","","1"
